Steps	loss/loss_vae	loss/critic_loss	loss/cost_critic_loss	loss/actor_loss	loss/mmd_loss	loss/qc_penalty	loss/lagrangian	loss/alpha_value	eval/Cost	eval/Reward	eval/Length	train/best_idx	update/env_step
64999	0.07666746743619453	0.0002771999355993598	0.5634423133017448	-0.0011324694318071119	0.021771661906689423	-0.0001707540129305271	4.513396220571908e-05	0.37131098548173924	41.2	8.140390933772853	1000.0	7499.0	64999.0
67499	0.07629545779377249	0.00027898534814921165	0.5835049518405816	-0.001444014404169869	0.021944054206460766	-0.00018284753471753556	4.711037528631001e-05	0.3618478652954093	10.1	3.403628011884155	1000.0	7499.0	67499.0
69999	0.07619980491101758	0.00027839642349896217	0.5841937501158126	-0.0019519981056742833	0.021803282666206323	-0.00018901008750899574	4.7445698349884e-05	0.35284153938293483	24.1	6.946580093743401	1000.0	7499.0	69999.0
72499	0.07613259554803371	0.00028100895893859267	0.6009092360801335	-0.002639899147694816	0.02166521177738907	-0.00020074997838138417	4.913677932728007e-05	0.3442809646248822	41.5	8.90396885231595	1000.0	7499.0	72499.0
74999	0.07601320096403366	0.0002771521850660913	0.6143145167373719	-0.0031100208639123564	0.02151513406857849	-0.00020811656490001245	4.9696367551656835e-05	0.33606509877443297	34.7	9.676528245909445	1000.0	7499.0	74999.0
77499	0.07590028843581693	0.0002758966841259777	0.6266556693470212	-0.003360758205671482	0.021758930502086913	-0.00021522913731006956	5.0214470653288556e-05	0.3282556545615199	36.4	6.28401122412531	1000.0	7499.0	77499.0
79999	0.07594782337248333	0.0002764138968605055	0.6460175194259987	-0.003942770663375269	0.0216981742449105	-0.00021747459085098028	4.9662364999795186e-05	0.3208003361701964	45.9	5.481344904034235	1000.0	7499.0	79999.0
82499	0.0758022887125611	0.0002713565401861025	0.6523496307504849	-0.004231700228873526	0.022095295066386446	-0.00023328138400662064	5.212961898460709e-05	0.31370421624183636	34.7	8.930904995866833	1000.0	7499.0	82499.0
84999	0.07578811227381226	0.00027355726733767143	0.6558546187671593	-0.004866596418633705	0.021998840014636502	-0.0002428035684990845	5.3134064533730935e-05	0.30702095110416416	60.7	8.36894632430774	1000.0	7499.0	84999.0
87499	0.07573756078332658	0.00027397053611958813	0.6640420370551327	-0.00548667682262603	0.021596656052768226	-0.0002489288533564809	5.341076133254392e-05	0.3004797009587288	20.0	9.226515589838623	1000.0	7499.0	87499.0
89999	0.07549283707737926	0.00027122554895362994	0.6794016396153033	-0.005771927203855017	0.02166540947631002	-0.0002580283276918066	5.427461116803164e-05	0.29424047727584834	51.2	9.027890370889585	1000.0	7499.0	89999.0
92499	0.07569934576749826	0.0002661736285356418	0.6797879299633233	-0.006321186123561344	0.02187731197401879	-0.0002694952256190836	5.593034463628326e-05	0.2882433822870254	61.5	9.655595967118504	1000.0	7499.0	92499.0
94999	0.07548000582158565	0.00027235002683847305	0.6823861186248011	-0.007130475687200662	0.021968136612325936	-0.0002788776852346474	5.7090701766730946e-05	0.2825013816356658	32.4	7.14293796583403	1000.0	7499.0	94999.0
97499	0.07549879005551374	0.00026668840928073024	0.689999976485661	-0.007870498043217222	0.02184688210338354	-0.00028759377100349184	5.814856875600175e-05	0.27703433125019106	11.3	4.066574037293883	1000.0	7499.0	97499.0
99999	0.07528484141677623	0.0002648464688903406	0.69920384440544	-0.00868138529147257	0.021831373494863488	-0.00029613216809328886	5.924830130224447e-05	0.2717288130879397	47.0	9.353555020887365	1000.0	7499.0	99999.0
