Steps	loss/chi_loss	loss/tau_loss	loss/D_kl	loss/Df	loss/td_error	loss/nu_loss	loss/lmbda_loss	loss/actor_loss	loss/tau	loss/lmbda	eval/Cost	eval/Reward	eval/Length	train/best_idx	update/env_step
29999	0.07969284259135849	-0.003898683852226716	0.012851154125291368	0.015008791701590786	0.013208737412911736	-0.015691568263238052	0.31662441427707755	0.1756037739340419	1.3563988275527952	0.1648637443065645	20.6	0.9314929749551704	1000.0	4999.0	29999.0
32499	0.08506458925713804	-0.0043508078980065016	0.013121250723318592	0.015798814105277625	0.013714055193677719	-0.014817579259257906	0.2551230327792464	0.17326457651898422	1.3925634785175365	0.13322676688432708	14.0	4.399593886497764	1000.0	4999.0	32499.0
34999	0.08974089137449168	-0.005123812309137063	0.013603624851952368	0.016946673108199594	0.014825480207594853	-0.014681363904027961	0.20512922368049635	0.16451956548138652	1.421764513015745	0.10738531833291044	17.7	3.731136994089928	1000.0	4999.0	34999.0
37499	0.09242920709647023	-0.004932009722002424	0.013312527902370327	0.01886505684015056	0.01822690178631727	-0.013974480368935994	0.16474604223966594	0.16065093514951628	1.4897770881175985	0.08636658781766893	20.0	8.049578730142796	1000.0	4999.0	37499.0
39999	0.09642131144782741	-0.005418547776988723	0.013449380362394871	0.01814952601502964	0.01779503595328822	-0.012706007554877895	0.13200426901280843	0.15500546579419117	1.568740539121628	0.06935395156741143	13.1	6.48436473856426	1000.0	4999.0	39999.0
42499	0.09813211299074909	-0.004748921183201956	0.012967726194055675	0.019411897456034482	0.01646912340975198	-0.01254386445928409	0.10578106687366993	0.15734840245260565	1.6003212618827805	0.055620845583081356	31.1	5.577978011610447	1000.0	4999.0	42499.0
44999	0.09839119844229119	-0.003915718881261326	0.012369610709535841	0.019683615730061242	0.020002197640693636	-0.012448532681651707	0.08471155834197994	0.14976571200495858	1.6548514341354377	0.04454947330355645	68.8	5.743505741255178	1000.0	4999.0	44999.0
47499	0.09967396538533606	-0.002615261698118927	0.011499836357609487	0.019673031991366538	0.01839604085271277	-0.011199889773998817	0.06774548151940099	0.15318986442539206	1.7477786126136767	0.03564959287792448	21.6	3.6654960952794533	1000.0	4999.0	47499.0
49999	0.09994276618455171	-0.00192457089544487	0.011057620913487571	0.01906745707154057	0.018213389815644885	-0.011505458014447998	0.0541604824665934	0.1493101206199273	1.820357571268081	0.028508918011188503	16.5	9.329273567365851	1000.0	4999.0	49999.0
52499	0.10013913699772496	-0.0013009248381281961	0.01070626947603267	0.021051936021133026	0.020985972531755607	-0.011856595327941873	0.04328617396354677	0.14608795354092152	1.8428408888816845	0.02278445075228811	31.1	9.273085631449307	1000.0	4999.0	52499.0
54999	0.09908587500736749	-0.0005566004275670806	0.010297851888159662	0.02350495886376755	0.02568731249138566	-0.012790210448708348	0.03459481697082513	0.1427142230338309	1.872305905294418	0.01820030882954597	43.0	2.578490149128425	1000.0	4999.0	54999.0
57499	0.1002116928722341	-0.0006691455780498759	0.010353149778082965	0.022252577711158884	0.024186107235623026	-0.01148270363857696	0.02760840467866512	0.1395157902062075	1.8944656299591052	0.014533886700496077	11.4	5.4111073334524225	1000.0	4999.0	57499.0
59999	0.0999974717410353	-0.00026000197502875125	0.010136559225471485	0.022095437260686985	0.02620623853335203	-0.011425409464618798	0.022044583330303392	0.13531418640427068	1.9044532424926728	0.011603129230812219	18.6	5.368395283589851	1000.0	4999.0	59999.0
62499	0.09958123961892316	-6.639774111016543e-05	0.010034799312194625	0.023364585368713418	0.027558511295605794	-0.012182901311658544	0.01759848636910316	0.13484970542548244	1.910931497335431	0.009260734440386264	23.5	4.078617293526749	1000.0	4999.0	62499.0
64999	0.09898175882735315	9.27647517255522e-06	0.00999518223208809	0.024115692296019516	0.030660280279656477	-0.01156141023890053	0.014047278434410705	0.1316186193354605	1.9098887959480282	0.007389604001305993	16.8	5.574682532339101	1000.0	4999.0	64999.0
67499	0.10031692445683515	-0.00018623030300150245	0.01009715444849705	0.023198066890686063	0.027948250878967983	-0.011627687020354004	0.011200333053618668	0.13152861948392536	1.9176463197708151	0.005896085116080941	61.6	7.07521689250768	1000.0	4999.0	67499.0
69999	0.10058567143460782	-0.00011699695585260764	0.010060706075155041	0.02229397263012959	0.026929583537062936	-0.010538104144951784	0.008934081000089637	0.1328199124097672	1.9270629913806905	0.004703704168275006	55.2	6.5122701466546715	1000.0	4999.0	69999.0
72499	0.10041154468869994	-2.1625338619378492e-05	0.010011220826648168	0.0255880275236719	0.030758181571121184	-0.014035455851125308	0.007127079498395327	0.1284480897138768	1.9330116431713098	0.0037520917252637505	44.7	6.47108049106274	1000.0	4999.0	72499.0
74999	0.10004331798548757	8.71168020617915e-05	0.009954921464942276	0.025347099341458727	0.03200780746818344	-0.012125384137371678	0.005685618478059773	0.12573476468405706	1.9326364029407506	0.0029926906748674745	15.8	3.0252763428217158	1000.0	4999.0	74999.0
77499	0.09995147391529206	-1.2581915401915444e-05	0.010006566395638591	0.027048845662714704	0.03408064705075698	-0.013805790501981836	0.0045348436139524	0.12515496938182322	1.9279767806530026	0.0023868432004004723	38.9	9.65634319622481	1000.0	4999.0	77499.0
79999	0.09946160033898693	9.626746243111469e-05	0.00995001151695007	0.028027704121344844	0.0360566610709247	-0.013638858426772779	0.003617508190497753	0.1254230541765536	1.9278332388401036	0.001903593117091799	32.0	9.260425433102073	1000.0	4999.0	79999.0
82499	0.10052493739014876	-0.00011277455019163103	0.010058623431138959	0.027961044686498827	0.03629028011497196	-0.013619397983612603	0.002883455616328866	0.12600817578434237	1.9283003243923154	0.0015181324890349058	34.2	8.843290669007928	1000.0	4999.0	82499.0
84999	0.10017681848087835	2.4755743609304743e-05	0.009987187251014022	0.028050259668833077	0.03702136207928616	-0.013262679216013125	0.0022998534240759893	0.12166439337301278	1.9302945776939395	0.0012106878502294422	55.7	7.756923561072578	1000.0	4999.0	84999.0
87499	0.09971471874050228	7.702123276981156e-05	0.009960010028550344	0.028506182544422463	0.04109522486835283	-0.014329999711090786	0.0018344822629820577	0.11891112161649472	1.9226853074073793	0.0009654309436678922	50.8	6.615897626155623	1000.0	4999.0	87499.0
89999	0.09985540304634305	1.785953939051999e-05	0.009990738348933192	0.026019930757114892	0.036224220916641035	-0.011817555417397197	0.0014627730332780612	0.11826170774030485	1.9237334992885609	0.0007698904973454776	31.1	6.66033316503665	1000.0	4999.0	89999.0
92499	0.0998925953549152	-0.00016291114025457297	0.010084890130238547	0.028267501650990526	0.03929241550809146	-0.014229039993381116	0.0011663900432176905	0.12104505350202605	1.9221587779998786	0.0006139401966938742	47.1	9.213368503950838	1000.0	4999.0	92499.0
94999	0.09981068846495306	-2.3836430005735565e-05	0.010012425737503234	0.029441180901505555	0.040288352155737894	-0.014097727489388366	0.0009301875190110882	0.11534088881430728	1.921914129590989	0.0004895599933923212	13.1	5.459443133058946	1000.0	4999.0	94999.0
97499	0.09984613730585641	-1.220273468597968e-05	0.010006388168443198	0.029816842422808135	0.041290068823510086	-0.015236834278465845	0.0007417425905121472	0.11592103559025951	1.920720148420333	0.00039037401032401283	20.8	5.608556115257694	1000.0	4999.0	97499.0
99999	0.09840204989561621	0.00020324621746040103	0.009894015961362884	0.031278127870136424	0.04610129528576011	-0.015523798498544817	0.0005918918336508806	0.11261551779789673	1.9129655310630798	0.00031127873894292883	19.9	6.001880547845357	1000.0	4999.0	99999.0
